Edge type	Query	Target Species	SC	Scores for target Species to SC	Connected SC	Connection score	Scores for SC to target Species
textmining	205437	1496	YEL069C	388	YDR409W	131	166
textmining	205437	3004	YEL069C	388	YBR133C	43	299
textmining	205437	161167	YEL069C	388	YML060W	92	176
textmining	205437	5651	YEL069C	388	YHR104W	144	346
textmining	205437	76630	YEL069C	388	YHR104W	144	346
textmining	205437	31858	YEL069C	388	YNL273W	197	294
textmining	205437	87872	YEL069C	388	YGR288W	445	154
textmining	205437	106743	YEL069C	388	YMR284W	117	93
textmining	205437	68956	YEL069C	388	YML032C	338	216
textmining	205437	71351	YEL069C	388	YMR096W	111	355
textmining	205437	893	YEL069C	388	YMR216C	53	519
textmining	205437	72383	YEL069C	388	YBR010W	81	262
textmining	205437	3313	YEL069C	388	YGL253W	142	606
textmining	205437	3740	YEL069C	388	YJR159W	532	349
textmining	205437	72797	YEL069C	388	YJR159W	532	349
textmining	205437	6386	YEL069C	388	YHR164C	80	578
textmining	205437	201837	YEL069C	388	YDR536W	73	361
textmining	205437	114515	YEL069C	388	YDR536W	73	361
textmining	205437	3320	YEL069C	388	YDR148C	133	476
textmining	205437	32493	YEL069C	388	YGR224W	194	199
textmining	205437	299000	YEL069C	388	YEL021W	684	322
textmining	205437	113106	YEL069C	388	YPR068C	90	225
textmining	205437	1150	YEL069C	388	YHR154W	133	177
textmining	205437	2970	YEL069C	388	YOR025W	80	283
textmining	205437	50620	YEL069C	388	YBL019W	44	185
textmining	205437	489	YEL069C	388	YLR032W	93	570
textmining	205437	52540	YEL069C	388	YKL216W	75	59
textmining	205437	56348	YEL069C	388	YOR384W	276	239
textmining	205437	1844	YEL069C	388	YOR384W	276	239
textmining	205437	67392	YEL069C	388	YFL039C	81	745
textmining	205437	180865	YEL069C	388	YAR007C	161	392
textmining	205437	302381	YEL069C	388	YBR088C	112	260
textmining	205437	6746	YEL069C	388	YGR194C	310	417
textmining	205437	72592	YEL069C	388	YBR136W	151	594
textmining	205437	29458	YEL069C	388	YER070W	41	1270
textmining	205437	4883	YEL069C	388	YOR128C	297	707
textmining	205437	102591	YEL069C	388	YNR002C	297	244
textmining	205437	74905	YEL069C	388	YBR153W	74	143
textmining	205437	68310	YEL069C	388	YGL115W	113	377
textmining	205437	75322	YEL069C	388	YCR012W	84	560
textmining	205437	193402	YEL069C	388	YJL005W	42	898
textmining	205437	24997	YEL069C	388	YDR180W	352	233
textmining	205437	3625	YEL069C	388	YGR289C	351	429
textmining	205437	154956	YEL069C	388	YGR289C	351	429
textmining	205437	89060	YEL069C	388	YGR289C	351	429
textmining	205437	76198	YEL069C	388	YGR289C	351	429
textmining	205437	31096	YEL069C	388	YGR289C	351	429
textmining	205437	82322	YEL069C	388	YGR289C	351	429
textmining	205437	73112	YEL069C	388	YGR289C	351	429
textmining	205437	3128	YEL069C	388	YBR117C	192	909
textmining	205437	3262	YEL069C	388	YGR292W	378	529
textmining	205437	71147	YEL069C	388	YGR292W	378	529
textmining	205437	71673	YEL069C	388	YGR292W	378	529
textmining	205437	205534	YEL069C	388	YGR292W	378	529
textmining	205437	198242	YEL069C	388	YGR292W	378	529
textmining	205437	48101	YEL069C	388	YER052C	771	566
textmining	205437	6465	YEL069C	388	YBR244W	90	242
textmining	205437	72834	YEL069C	388	YNL334C	80	143
textmining	205437	1371	YEL069C	388	YJL217W	160	47
textmining	205437	2889	YEL069C	388	YDR408C	807	177
textmining	205437	110167	YEL069C	388	YLR058C	96	735
textmining	205437	282	YEL069C	388	YGL157W	229	229
textmining	205437	52874	YEL069C	388	YJL141C	132	531
textmining	205437	73771	YEL069C	388	YJL141C	132	531
textmining	205437	6366	YEL069C	388	YER095W	190	495
textmining	205437	71617	YEL069C	388	YMR106C	123	76
textmining	205437	142956	YEL069C	388	YIL162W	228	319
textmining	205437	5691	YEL069C	388	YIR002C	230	421
textmining	205437	235588	YEL069C	388	YMR280C	450	200
textmining	205437	71543	YEL069C	388	YGL077C	131	233
textmining	205437	110315	YEL069C	388	YFL033C	71	613
textmining	205437	72383	YEL069C	388	YNL031C	81	262
textmining	205437	71653	YEL069C	388	YLR234W	220	505
textmining	205437	336196	YEL069C	388	YDL042C	95	308
textmining	205437	1667	YEL069C	388	YKL113C	172	382
textmining	205437	89420	YEL069C	388	YCL040W	131	345
textmining	205437	27120	YEL069C	388	YCL073C	216	172
textmining	205437	110210	YEL069C	388	YBR248C	195	651
textmining	205437	3262	YEL069C	388	YBR299W	392	529
textmining	205437	71147	YEL069C	388	YBR299W	392	529
textmining	205437	71673	YEL069C	388	YBR299W	392	529
textmining	205437	205534	YEL069C	388	YBR299W	392	529
textmining	205437	198242	YEL069C	388	YBR299W	392	529
textmining	205437	66141	YEL069C	388	YKR093W	195	452
textmining	205437	60763	YEL069C	388	YCR084C	95	400
textmining	205437	67507	YEL069C	388	YHR186C	109	1203
textmining	205437	101999	YEL069C	388	YBL064C	80	279
textmining	205437	4575	YEL069C	388	YBL064C	80	279
textmining	205437	63905	YEL069C	388	YDR038C	130	858
textmining	205437	3342	YEL069C	388	YBR061C	68	342
textmining	205437	2195	YEL069C	388	YJR109C	166	1622
textmining	205437	99817	YEL069C	388	YDL236W	90	252
textmining	205437	48617	YEL069C	388	YOR202W	227	297
textmining	205437	44589	YEL069C	388	YBR073W	111	521
textmining	205437	205437	YEL069C	388	YNR072W	970	388
textmining	205437	74862	YEL069C	388	YML028W	193	212
textmining	205437	106361	YEL069C	388	YDL138W	610	457
textmining	205437	4204	YEL069C	388	YDL138W	610	457
textmining	205437	7313	YEL069C	388	YDL138W	610	457
textmining	205437	73058	YEL069C	388	YDL138W	610	457
textmining	205437	70763	YEL069C	388	YBL003C	70	170
textmining	205437	1718	YEL069C	388	YKL033W	59	227
textmining	205437	103025	YEL069C	388	YKL033W	59	182
textmining	205437	94083	YEL069C	388	YGL103W	232	232
textmining	205437	3740	YEL069C	388	YDL246C	396	349
textmining	205437	72797	YEL069C	388	YDL246C	396	349
textmining	205437	75137	YEL069C	388	YDR419W	95	223
textmining	205437	72658	YEL069C	388	YOL005C	73	146
textmining	205437	72834	YEL069C	388	YFL060C	96	143
textmining	205437	72905	YEL069C	388	YIL021W	54	338
textmining	205437	72834	YEL069C	388	YMR095C	189	143
textmining	205437	872	YEL069C	388	YBR065C	227	99
textmining	205437	180753	YEL069C	388	YPL135W	41	204
textmining	205437	6978	YEL069C	388	YBL088C	58	552
textmining	205437	54681	YEL069C	388	YLR411W	110	90
textmining	205437	68497	YEL069C	388	YGL058W	144	233
textmining	205437	73373	YEL069C	388	YGR188C	52	383
textmining	205437	100843	YEL069C	388	YOR141C	357	416
textmining	205437	54569	YEL069C	388	YOR348C	113	304
textmining	205437	3262	YEL069C	388	YJL216C	445	529
textmining	205437	71147	YEL069C	388	YJL216C	445	529
textmining	205437	71673	YEL069C	388	YJL216C	445	529
textmining	205437	205534	YEL069C	388	YJL216C	445	529
textmining	205437	198242	YEL069C	388	YJL216C	445	529
textmining	205437	1896	YEL069C	388	YLR354C	96	404
textmining	205437	73886	YEL069C	388	YLR247C	108	341
textmining	205437	247165	YEL069C	388	YKL217W	230	345
textmining	205437	103302	YEL069C	388	YKL217W	230	345
textmining	205437	1926	YEL069C	388	YML054C	43	520
textmining	205437	291737	YEL069C	388	YML054C	43	520
textmining	205437	67195	YEL069C	388	YHR043C	223	101
textmining	205437	76712	YEL069C	388	YOL146W	109	87
textmining	205437	76551	YEL069C	388	YDR477W	119	681
textmining	205437	64448	YEL069C	388	YOL152W	332	196
textmining	205437	70764	YEL069C	388	YBL002W	90	142
textmining	205437	3128	YEL069C	388	YPR074C	83	909
textmining	205437	74299	YEL069C	388	YHR205W	94	709
textmining	205437	75166	YEL069C	388	YER172C	43	1766
textmining	205437	50110	YEL069C	388	YGL104C	68	258
textmining	205437	321612	YEL069C	388	YER036C	276	950
textmining	205437	3262	YEL069C	388	YJL221C	570	529
textmining	205437	71147	YEL069C	388	YJL221C	570	529
textmining	205437	71673	YEL069C	388	YJL221C	570	529
textmining	205437	205534	YEL069C	388	YJL221C	570	529
textmining	205437	198242	YEL069C	388	YJL221C	570	529
textmining	205437	3740	YEL069C	388	YLR070C	220	349
textmining	205437	72797	YEL069C	388	YLR070C	220	349
textmining	205437	176983	YEL069C	388	YOR275C	273	247
textmining	205437	310	YEL069C	388	YEL032W	81	759
textmining	205437	3262	YEL069C	388	YGR287C	310	529
textmining	205437	71147	YEL069C	388	YGR287C	310	529
textmining	205437	71673	YEL069C	388	YGR287C	310	529
textmining	205437	205534	YEL069C	388	YGR287C	310	529
textmining	205437	198242	YEL069C	388	YGR287C	310	529
textmining	205437	71088	YEL069C	388	YER145C	80	300
textmining	205437	27831	YEL069C	388	YER145C	80	300
textmining	205437	6683	YEL069C	388	YER145C	80	300
textmining	205437	246003	YEL069C	388	YIL125W	150	1401
textmining	205437	3262	YEL069C	388	YIL172C	656	529
textmining	205437	71147	YEL069C	388	YIL172C	656	529
textmining	205437	71673	YEL069C	388	YIL172C	656	529
textmining	205437	205534	YEL069C	388	YIL172C	656	529
textmining	205437	198242	YEL069C	388	YIL172C	656	529
textmining	205437	74862	YEL069C	388	YDR453C	145	212
textmining	205437	50090	YEL069C	388	YDR007W	229	149
textmining	205437	176607	YEL069C	388	YEL064C	145	316
textmining	205437	70764	YEL069C	388	YDR224C	81	142
textmining	205437	73794	YEL069C	388	YOL090W	170	832
textmining	205437	72897	YEL069C	388	YBR087W	112	358
textmining	205437	3625	YEL069C	388	YBR298C	310	429
textmining	205437	154956	YEL069C	388	YBR298C	310	429
textmining	205437	89060	YEL069C	388	YBR298C	310	429
textmining	205437	76198	YEL069C	388	YBR298C	310	429
textmining	205437	31096	YEL069C	388	YBR298C	310	429
textmining	205437	82322	YEL069C	388	YBR298C	310	429
textmining	205437	73112	YEL069C	388	YBR298C	310	429
textmining	205437	70251	YEL069C	388	YMR167W	109	612
textmining	205437	149972	YEL069C	388	YBR154C	41	338
textmining	205437	205437	YEL069C	388	YDL245C	874	388
textmining	205437	71146	YEL069C	388	YAL061W	113	263
textmining	205437	92627	YEL069C	388	YPR001W	48	454
textmining	205437	1896	YEL069C	388	YGR043C	120	404
textmining	205437	52551	YEL069C	388	YGR138C	179	637
textmining	205437	111656	YEL069C	388	YNL261W	80	100
textmining	205437	2767	YEL069C	388	YEL058W	540	460
textmining	205437	70511	YEL069C	388	YMR120C	151	937
textmining	205437	106361	YEL069C	388	YDL194W	680	457
textmining	205437	4204	YEL069C	388	YDL194W	680	457
textmining	205437	7313	YEL069C	388	YDL194W	680	457
textmining	205437	73058	YEL069C	388	YDL194W	680	457
textmining	205437	47067	YEL069C	388	YCR005C	81	609
textmining	205437	118977	YEL069C	388	YPL022W	115	522
textmining	205437	251549	YEL069C	388	YDL035C	112	170
textmining	205437	2413	YEL069C	388	YHR174W	80	662
textmining	205437	205437	YEL069C	388	YJR158W	835	388
textmining	205437	123999	YEL069C	388	YGL163C	80	817
textmining	205437	68472	YEL069C	388	YJL052W	74	473
textmining	205437	68472	YEL069C	388	YGR192C	79	473
textmining	205437	87872	YEL069C	388	YBR297W	570	154
textmining	205437	117342	YEL069C	388	YGR121C	71	497
textmining	205437	4818	YEL069C	388	YDR238C	59	910
textmining	205437	3262	YEL069C	388	YOL157C	220	529
textmining	205437	71147	YEL069C	388	YOL157C	220	529
textmining	205437	71673	YEL069C	388	YOL157C	220	529
textmining	205437	205534	YEL069C	388	YOL157C	220	529
textmining	205437	198242	YEL069C	388	YOL157C	220	529
textmining	205437	72381	YEL069C	388	YJL155C	113	546
textmining	205437	2300	YEL069C	388	YOR005C	297	378
textmining	205437	3313	YEL069C	388	YFR053C	170	606
textmining	205437	1601	YEL069C	388	YKL017C	86	479
textmining	205437	69299	YEL069C	388	YBL023C	80	934
textmining	205437	68472	YEL069C	388	YJR009C	74	473
textmining	205437	76306	YEL069C	388	YNR071C	511	146
textmining	205437	4918	YEL069C	388	YOR290C	44	1022
textmining	205437	138934	YEL069C	388	YPL153C	318	420
textmining	205437	39586	YEL069C	388	YHR215W	81	193
textmining	205437	57088	YNR072W	388	YGR055W	103	298
textmining	205437	5651	YNR072W	388	YHR104W	276	346
textmining	205437	76630	YNR072W	388	YHR104W	276	346
textmining	205437	87872	YNR072W	388	YGR288W	276	154
textmining	205437	3131	YNR072W	388	YOR047C	395	155
textmining	205437	75530	YNR072W	388	YGL019W	215	224
textmining	205437	48163	YNR072W	388	YOL119C	298	209
textmining	205437	3131	YNR072W	388	YDR277C	172	155
textmining	205437	47067	YNR072W	388	YNR001C	67	609
textmining	205437	72383	YNR072W	388	YBR010W	67	262
textmining	205437	3313	YNR072W	388	YGL253W	122	606
textmining	205437	3740	YNR072W	388	YJR159W	297	349
textmining	205437	72797	YNR072W	388	YJR159W	297	349
textmining	205437	201837	YNR072W	388	YDR536W	48	361
textmining	205437	114515	YNR072W	388	YDR536W	48	361
textmining	205437	3320	YNR072W	388	YDR148C	101	476
textmining	205437	299000	YNR072W	388	YEL021W	111	322
textmining	205437	215828	YNR072W	388	YMR140W	230	153
textmining	205437	141489	YNR072W	388	YER133W	110	579
textmining	205437	69368	YNR072W	388	YER133W	110	579
textmining	205437	67392	YNR072W	388	YFL039C	87	745
textmining	205437	2275	YNR072W	388	YJL034W	81	969
textmining	205437	6746	YNR072W	388	YGR194C	337	417
textmining	205437	68198	YNR072W	388	YGL059W	82	260
textmining	205437	102591	YNR072W	388	YNR002C	297	244
textmining	205437	74905	YNR072W	388	YBR153W	82	143
textmining	205437	68310	YNR072W	388	YGL115W	94	377
textmining	205437	75322	YNR072W	388	YCR012W	81	560
textmining	205437	193402	YNR072W	388	YJL005W	82	898
textmining	205437	3625	YNR072W	388	YGR289C	230	429
textmining	205437	154956	YNR072W	388	YGR289C	230	429
textmining	205437	89060	YNR072W	388	YGR289C	230	429
textmining	205437	76198	YNR072W	388	YGR289C	230	429
textmining	205437	31096	YNR072W	388	YGR289C	230	429
textmining	205437	82322	YNR072W	388	YGR289C	230	429
textmining	205437	73112	YNR072W	388	YGR289C	230	429
textmining	205437	3128	YNR072W	388	YBR117C	90	909
textmining	205437	55011	YNR072W	388	YBL057C	83	132
textmining	205437	275592	YNR072W	388	YDL056W	67	318
textmining	205437	93245	YNR072W	388	YJL030W	74	207
textmining	205437	4158	YNR072W	388	YDL090C	82	256
textmining	205437	72834	YNR072W	388	YNL334C	88	143
textmining	205437	52874	YNR072W	388	YJL141C	70	531
textmining	205437	73771	YNR072W	388	YJL141C	70	531
textmining	205437	142956	YNR072W	388	YIL162W	396	319
textmining	205437	235588	YNR072W	388	YMR280C	255	200
textmining	205437	110315	YNR072W	388	YFL033C	95	613
textmining	205437	72383	YNR072W	388	YNL031C	67	262
textmining	205437	89420	YNR072W	388	YCL040W	96	345
textmining	205437	222534	YNR072W	388	YAL067C	214	461
textmining	205437	6251	YNR072W	388	YPL111W	80	332
textmining	205437	3262	YNR072W	388	YBR299W	194	529
textmining	205437	71147	YNR072W	388	YBR299W	194	529
textmining	205437	71673	YNR072W	388	YBR299W	194	529
textmining	205437	205534	YNR072W	388	YBR299W	194	529
textmining	205437	198242	YNR072W	388	YBR299W	194	529
textmining	205437	70370	YNR072W	388	YLR134W	96	413
textmining	205437	60763	YNR072W	388	YCR084C	310	400
textmining	205437	54312	YNR072W	388	YJL164C	170	469
textmining	205437	63905	YNR072W	388	YDR038C	337	858
textmining	205437	60068	YNR072W	388	YLR154W-E	175	82
textmining	205437	99817	YNR072W	388	YDL236W	107	252
textmining	205437	70691	YNR072W	388	YBL033C	80	318
textmining	205437	106361	YNR072W	388	YDL138W	783	457
textmining	205437	4204	YNR072W	388	YDL138W	783	457
textmining	205437	7313	YNR072W	388	YDL138W	783	457
textmining	205437	73058	YNR072W	388	YDL138W	783	457
textmining	205437	118138	YNR072W	388	YBR235W	351	868
textmining	205437	4181	YNR072W	388	YHR135C	141	495
textmining	205437	3740	YNR072W	388	YDL246C	371	349
textmining	205437	72797	YNR072W	388	YDL246C	371	349
textmining	205437	72658	YNR072W	388	YOL005C	81	146
textmining	205437	57826	YNR072W	388	YKL193C	58	244
textmining	205437	72834	YNR072W	388	YFL060C	113	143
textmining	205437	72905	YNR072W	388	YIL021W	67	338
textmining	205437	63905	YNR072W	388	YDR039C	258	858
textmining	205437	180753	YNR072W	388	YPL135W	44	204
textmining	205437	74004	YNR072W	388	YNL098C	103	245
textmining	205437	1896	YNR072W	388	YLR354C	229	404
textmining	205437	3332	YNR072W	388	YDR518W	146	327
textmining	205437	69377	YNR072W	388	YJR073C	124	232
textmining	205437	1926	YNR072W	388	YML054C	50	520
textmining	205437	291737	YNR072W	388	YML054C	50	520
textmining	205437	76551	YNR072W	388	YDR477W	148	681
textmining	205437	74299	YNR072W	388	YHR205W	120	709
textmining	205437	72699	YNR072W	388	YNL030W	74	161
textmining	205437	72384	YNR072W	388	YNL030W	74	161
textmining	205437	50110	YNR072W	388	YGL104C	124	258
textmining	205437	72699	YNR072W	388	YBR009C	74	161
textmining	205437	72384	YNR072W	388	YBR009C	74	161
textmining	205437	69850	YNR072W	388	YGR019W	195	515
textmining	205437	61502	YNR072W	388	YML124C	67	679
textmining	205437	42388	YNR072W	388	YJL166W	148	114
textmining	205437	3740	YNR072W	388	YLR070C	331	349
textmining	205437	72797	YNR072W	388	YLR070C	331	349
textmining	205437	71088	YNR072W	388	YER145C	83	300
textmining	205437	27831	YNR072W	388	YER145C	83	300
textmining	205437	6683	YNR072W	388	YER145C	83	300
textmining	205437	3580	YNR072W	388	YDR364C	54	305
textmining	205437	67652	YNR072W	388	YML106W	87	213
textmining	205437	314998	YNR072W	388	YKL041W	44	173
textmining	205437	149972	YNR072W	388	YBR154C	45	338
textmining	205437	28332	YNR072W	388	YNR070W	317	1329
textmining	205437	6120	YNR072W	388	YNR070W	317	1329
textmining	205437	215	YNR072W	388	YOR347C	83	704
textmining	205437	205437	YNR072W	388	YDL245C	872	388
textmining	205437	4181	YNR072W	388	YNL154C	109	495
textmining	205437	106361	YNR072W	388	YDL194W	768	457
textmining	205437	4204	YNR072W	388	YDL194W	768	457
textmining	205437	7313	YNR072W	388	YDL194W	768	457
textmining	205437	73058	YNR072W	388	YDL194W	768	457
textmining	205437	47067	YNR072W	388	YCR005C	41	609
textmining	205437	251549	YNR072W	388	YDL035C	138	170
textmining	205437	205437	YNR072W	388	YJR158W	835	388
textmining	205437	133475	YNR072W	388	YER020W	230	363
textmining	205437	70370	YNR072W	388	YLR044C	82	413
textmining	205437	205437	YNR072W	388	YEL069C	970	388
textmining	205437	262840	YNR072W	388	YNL044W	222	147
textmining	205437	1064	YNR072W	388	YBR196C	120	844
textmining	205437	5566	YNR072W	388	YNR029C	354	256
textmining	205437	68472	YNR072W	388	YJL052W	81	473
textmining	205437	68472	YNR072W	388	YGR192C	160	473
textmining	205437	143457	YNR072W	388	YOR289W	146	107
textmining	205437	117342	YNR072W	388	YGR121C	81	497
textmining	205437	87988	YNR072W	388	YJL121C	196	269
textmining	205437	3313	YNR072W	388	YFR053C	81	606
textmining	205437	103657	YNR072W	388	YLR350W	219	203
textmining	205437	111832	YNR072W	388	YBR020W	148	417
textmining	205437	68472	YNR072W	388	YJR009C	82	473
textmining	205437	76306	YNR072W	388	YNR071C	570	146
textmining	205437	115	YDL245C	388	YMR108W	109	834
textmining	205437	87872	YDL245C	388	YGR288W	172	154
textmining	205437	146211	YDL245C	388	YDL243C	338	586
textmining	205437	155238	YDL245C	388	YDL243C	338	586
textmining	205437	70534	YDL245C	388	YGL062W	140	1629
textmining	205437	97474	YDL245C	388	YGL062W	140	1629
textmining	205437	47067	YDL245C	388	YNR001C	43	609
textmining	205437	4197	YDL245C	388	YCR105W	297	355
textmining	205437	72383	YDL245C	388	YBR010W	49	262
textmining	205437	3313	YDL245C	388	YGL253W	66	606
textmining	205437	3740	YDL245C	388	YJR159W	680	349
textmining	205437	72797	YDL245C	388	YJR159W	680	349
textmining	205437	37495	YDL245C	388	YFR019W	83	1029
textmining	205437	201837	YDL245C	388	YDR536W	93	361
textmining	205437	114515	YDL245C	388	YDR536W	93	361
textmining	205437	3320	YDL245C	388	YDR148C	170	476
textmining	205437	299000	YDL245C	388	YEL021W	118	322
textmining	205437	70534	YDL245C	388	YBR218C	133	1629
textmining	205437	97474	YDL245C	388	YBR218C	133	1629
textmining	205437	3625	YDL245C	388	YJR160C	610	429
textmining	205437	154956	YDL245C	388	YJR160C	610	429
textmining	205437	89060	YDL245C	388	YJR160C	610	429
textmining	205437	76198	YDL245C	388	YJR160C	610	429
textmining	205437	31096	YDL245C	388	YJR160C	610	429
textmining	205437	82322	YDL245C	388	YJR160C	610	429
textmining	205437	73112	YDL245C	388	YJR160C	610	429
textmining	205437	56348	YDL245C	388	YOR384W	191	239
textmining	205437	1844	YDL245C	388	YOR384W	191	239
textmining	205437	2275	YDL245C	388	YJL034W	90	969
textmining	205437	6983	YDL245C	388	YJR096W	146	258
textmining	205437	6746	YDL245C	388	YGR194C	357	417
textmining	205437	102591	YDL245C	388	YNR002C	351	244
textmining	205437	74905	YDL245C	388	YBR153W	94	143
textmining	205437	75322	YDL245C	388	YCR012W	89	560
textmining	205437	193402	YDL245C	388	YJL005W	54	898
textmining	205437	3625	YDL245C	388	YGR289C	353	429
textmining	205437	154956	YDL245C	388	YGR289C	353	429
textmining	205437	89060	YDL245C	388	YGR289C	353	429
textmining	205437	76198	YDL245C	388	YGR289C	353	429
textmining	205437	31096	YDL245C	388	YGR289C	353	429
textmining	205437	82322	YDL245C	388	YGR289C	353	429
textmining	205437	73112	YDL245C	388	YGR289C	353	429
textmining	205437	3128	YDL245C	388	YBR117C	102	909
textmining	205437	68269	YDL245C	388	YNR074C	194	111
textmining	205437	113845	YDL245C	388	YNR074C	194	111
textmining	205437	72834	YDL245C	388	YNL334C	97	143
textmining	205437	52874	YDL245C	388	YJL141C	44	531
textmining	205437	73771	YDL245C	388	YJL141C	44	531
textmining	205437	3860	YDL245C	388	YOL058W	80	647
textmining	205437	142956	YDL245C	388	YIL162W	113	319
textmining	205437	235588	YDL245C	388	YMR280C	163	200
textmining	205437	72383	YDL245C	388	YNL031C	49	262
textmining	205437	75368	YDL245C	388	YMR214W	144	276
textmining	205437	89420	YDL245C	388	YCL040W	112	345
textmining	205437	27120	YDL245C	388	YCL073C	338	172
textmining	205437	70370	YDL245C	388	YLR134W	83	413
textmining	205437	69180	YDL245C	388	YAL015C	74	89
textmining	205437	60763	YDL245C	388	YCR084C	90	400
textmining	205437	67507	YDL245C	388	YHR186C	113	1203
textmining	205437	63905	YDL245C	388	YDR038C	331	858
textmining	205437	60068	YDL245C	388	YLR154W-E	229	82
textmining	205437	72751	YDL245C	388	YKL067W	81	216
textmining	205437	99817	YDL245C	388	YDL236W	80	252
textmining	205437	71146	YDL245C	388	YAL060W	338	263
textmining	205437	70691	YDL245C	388	YBL033C	83	318
textmining	205437	3625	YDL245C	388	YDL247W	696	429
textmining	205437	154956	YDL245C	388	YDL247W	696	429
textmining	205437	89060	YDL245C	388	YDL247W	696	429
textmining	205437	76198	YDL245C	388	YDL247W	696	429
textmining	205437	31096	YDL245C	388	YDL247W	696	429
textmining	205437	82322	YDL245C	388	YDL247W	696	429
textmining	205437	73112	YDL245C	388	YDL247W	696	429
textmining	205437	205437	YDL245C	388	YNR072W	872	388
textmining	205437	106361	YDL245C	388	YDL138W	393	457
textmining	205437	4204	YDL245C	388	YDL138W	393	457
textmining	205437	7313	YDL245C	388	YDL138W	393	457
textmining	205437	73058	YDL245C	388	YDL138W	393	457
textmining	205437	3740	YDL245C	388	YDL246C	738	349
textmining	205437	72797	YDL245C	388	YDL246C	738	349
textmining	205437	72658	YDL245C	388	YOL005C	92	146
textmining	205437	72834	YDL245C	388	YFL060C	138	143
textmining	205437	72905	YDL245C	388	YIL021W	80	338
textmining	205437	72834	YDL245C	388	YMR095C	117	143
textmining	205437	63905	YDL245C	388	YDR039C	220	858
textmining	205437	180753	YDL245C	388	YPL135W	53	204
textmining	205437	1681	YDL245C	388	YJL130C	90	3010
textmining	205437	54569	YDL245C	388	YOR348C	122	304
textmining	205437	1896	YDL245C	388	YLR354C	134	404
textmining	205437	3332	YDL245C	388	YDR518W	194	327
textmining	205437	1926	YDL245C	388	YML054C	57	520
textmining	205437	291737	YDL245C	388	YML054C	57	520
textmining	205437	67195	YDL245C	388	YHR043C	351	101
textmining	205437	61809	YDL245C	388	YLR303W	111	502
textmining	205437	76551	YDL245C	388	YDR477W	74	681
textmining	205437	3128	YDL245C	388	YPR074C	144	909
textmining	205437	3262	YDL245C	388	YJL221C	196	529
textmining	205437	71147	YDL245C	388	YJL221C	196	529
textmining	205437	71673	YDL245C	388	YJL221C	196	529
textmining	205437	205534	YDL245C	388	YJL221C	196	529
textmining	205437	198242	YDL245C	388	YJL221C	196	529
textmining	205437	29963	YDL245C	388	YBR028C	95	262
textmining	205437	44698	YDL245C	388	YKL209C	44	589
textmining	205437	3740	YDL245C	388	YLR070C	352	349
textmining	205437	72797	YDL245C	388	YLR070C	352	349
textmining	205437	205437	YDL245C	388	YOL156W	763	388
textmining	205437	71088	YDL245C	388	YER145C	95	300
textmining	205437	27831	YDL245C	388	YER145C	95	300
textmining	205437	6683	YDL245C	388	YER145C	95	300
textmining	205437	246003	YDL245C	388	YIL125W	276	1401
textmining	205437	3262	YDL245C	388	YIL172C	158	529
textmining	205437	71147	YDL245C	388	YIL172C	158	529
textmining	205437	71673	YDL245C	388	YIL172C	158	529
textmining	205437	205534	YDL245C	388	YIL172C	158	529
textmining	205437	198242	YDL245C	388	YIL172C	158	529
textmining	205437	60710	YDL245C	388	YGR244C	190	445
textmining	205437	67652	YDL245C	388	YMR271C	93	213
textmining	205437	149972	YDL245C	388	YBR154C	53	338
textmining	205437	215	YDL245C	388	YOR347C	195	704
textmining	205437	71146	YDL245C	388	YAL061W	395	263
textmining	205437	92627	YDL245C	388	YPR001W	69	454
textmining	205437	7085	YDL245C	388	YDR487C	81	282
textmining	205437	205437	YDL245C	388	YHR096C	682	388
textmining	205437	106361	YDL245C	388	YDL194W	379	457
textmining	205437	4204	YDL245C	388	YDL194W	379	457
textmining	205437	7313	YDL245C	388	YDL194W	379	457
textmining	205437	73058	YDL245C	388	YDL194W	379	457
textmining	205437	47067	YDL245C	388	YCR005C	80	609
textmining	205437	251549	YDL245C	388	YDL035C	131	170
textmining	205437	2413	YDL245C	388	YHR174W	80	662
textmining	205437	205437	YDL245C	388	YJR158W	878	388
textmining	205437	72563	YDL245C	388	YAL062W	292	574
textmining	205437	205437	YDL245C	388	YEL069C	874	388
textmining	205437	262840	YDL245C	388	YNL044W	292	147
textmining	205437	143457	YDL245C	388	YOR289W	194	107
textmining	205437	4818	YDL245C	388	YDR238C	81	910
textmining	205437	72381	YDL245C	388	YJL155C	194	546
textmining	205437	7017	YDL245C	388	YFL053W	230	503
textmining	205437	3313	YDL245C	388	YFR053C	113	606
textmining	205437	39586	YDL245C	388	YHR215W	149	193
textmining	205437	5651	YJR158W	388	YHR104W	148	346
textmining	205437	76630	YJR158W	388	YHR104W	148	346
textmining	205437	87872	YJR158W	388	YGR288W	170	154
textmining	205437	3131	YJR158W	388	YOR047C	339	155
textmining	205437	70534	YJR158W	388	YGL062W	197	1629
textmining	205437	97474	YJR158W	388	YGL062W	197	1629
textmining	205437	47067	YJR158W	388	YNR001C	80	609
textmining	205437	72383	YJR158W	388	YBR010W	64	262
textmining	205437	3313	YJR158W	388	YGL253W	350	606
textmining	205437	3740	YJR158W	388	YJR159W	515	349
textmining	205437	72797	YJR158W	388	YJR159W	515	349
textmining	205437	41960	YJR158W	388	YIL107C	74	514
textmining	205437	201837	YJR158W	388	YDR536W	90	361
